Iteration,Best Distance,Average Distance
3793,10151.03680616834,10192.252572969344
3794,10151.03680616834,10202.726230956583
3795,10151.03680616834,10202.149079960915
3796,10151.03680616834,10215.105449013814
3797,10151.03680616834,10190.088897086309
3798,10151.03680616834,10187.319501196644
3799,10151.03680616834,10203.667798720277
3800,10151.03680616834,10201.195783443278
3801,10151.03680616834,10204.020220052202
3802,10151.03680616834,10186.625857900995
3803,10151.03680616834,10202.046888736033
3804,10151.03680616834,10205.481662482729
3805,10151.03680616834,10201.74425711971
3806,10151.03680616834,10177.80370474851
3807,10151.03680616834,10204.808456461697
3808,10151.03680616834,10197.035445520589
3809,10151.03680616834,10212.25276762818
3810,10151.03680616834,10193.845848153078
3811,10151.03680616834,10190.51503496983
3812,10151.03680616834,10208.505703426003
3813,10151.03680616834,10206.388889215885
3814,10151.03680616834,10225.533614127782
3815,10151.03680616834,10208.439351803267
3816,10151.03680616834,10203.001256648708
3817,10151.03680616834,10210.485141372244
3818,10151.03680616834,10237.653483877806
3819,10151.03680616834,10223.5272811555
3820,10151.03680616834,10228.282782878056
3821,10151.03680616834,10209.425691936405
3822,10151.03680616834,10220.372095568437
3823,10151.03680616834,10194.97436606739
3824,10151.03680616834,10233.375890640229
3825,10151.03680616834,10230.250667952452
3826,10151.03680616834,10197.858125122528
3827,10151.03680616834,10195.760596613492
3828,10151.03680616834,10213.641056821838
3829,10151.03680616834,10221.404487266014
3830,10151.03680616834,10186.773445964784
3831,10151.03680616834,10226.536773970152
3832,10151.03680616834,10214.736333337385
3833,10151.03680616834,10181.91403007676
3834,10151.03680616834,10182.540770978007
3835,10151.03680616834,10208.698765271798
3836,10151.03680616834,10203.976675777
3837,10151.03680616834,10195.797061981573
3838,10151.03680616834,10188.053717166436
3839,10151.03680616834,10222.116083897829
3840,10151.03680616834,10189.385506185898
3841,10151.03680616834,10203.924279184956
3842,10151.03680616834,10202.31028666143
3843,10151.03680616834,10219.385786679197
3844,10151.03680616834,10225.058317542802
3845,10151.03680616834,10196.528126616979
3846,10151.03680616834,10201.36516827013
3847,10151.03680616834,10206.097295267156
3848,10151.03680616834,10220.866480488276
3849,10151.03680616834,10200.760441754332
3850,10151.03680616834,10204.770512101044
3851,10151.03680616834,10197.66062677355
3852,10151.03680616834,10223.76301903681
3853,10151.03680616834,10212.366553595302
3854,10151.03680616834,10209.49793784727
3855,10151.03680616834,10234.452899794145
3856,10151.03680616834,10224.960580607156
3857,10151.03680616834,10203.6909950279
3858,10151.03680616834,10211.728408264757
3859,10151.03680616834,10220.076815390825
3860,10151.03680616834,10231.594071534502
3861,10151.03680616834,10220.137280390316
3862,10151.03680616834,10201.645704732551
3863,10151.03680616834,10215.841270998617
3864,10151.03680616834,10218.839815605259
3865,10151.03680616834,10225.455932827248
3866,10151.03680616834,10196.853790886486
3867,10151.03680616834,10196.290299427297
3868,10151.03680616834,10188.094210340765
3869,10151.03680616834,10210.18437409663
3870,10151.03680616834,10218.975822089862
3871,10151.03680616834,10200.610926983596
3872,10151.03680616834,10202.669393890792
3873,10151.03680616834,10197.685145415897
3874,10151.03680616834,10196.518290944223
3875,10151.03680616834,10215.001422462723
3876,10151.03680616834,10201.93973831836
3877,10151.03680616834,10196.422563723228
3878,10151.03680616834,10200.838514785952
3879,10151.03680616834,10230.690302440782
3880,10151.03680616834,10238.711089624578
3881,10151.03680616834,10224.72981376527
3882,10151.03680616834,10240.204264176878
3883,10151.03680616834,10202.75931843354
3884,10151.03680616834,10191.107034520783
3885,10151.03680616834,10198.378766937849
3886,10151.03680616834,10185.203603128693
3887,10151.03680616834,10216.50370624849
3888,10151.03680616834,10186.413429333286
3889,10151.03680616834,10208.247321777306
3890,10151.03680616834,10227.559674450826
3891,10151.03680616834,10207.631076203133
3892,10151.03680616834,10220.213935835687
3893,10151.03680616834,10206.515586239346
3894,10151.03680616834,10205.389756224298
3895,10151.03680616834,10213.390952436508
3896,10151.03680616834,10203.21399556289
3897,10151.03680616834,10215.010099002919
3898,10151.03680616834,10195.726558084923
3899,10151.03680616834,10190.346664639867
3900,10151.03680616834,10199.333237985476
3901,10151.03680616834,10197.013879145417
3902,10151.03680616834,10195.22089667798
3903,10151.03680616834,10194.997044695132
3904,10151.03680616834,10202.465809653619
3905,10151.03680616834,10198.970947814245
3906,10151.03680616834,10205.105452026084
3907,10151.03680616834,10198.065059653058
3908,10151.03680616834,10202.072331184707
3909,10151.03680616834,10213.19925491235
3910,10151.03680616834,10192.22527685454
3911,10151.03680616834,10206.025202067776
3912,10151.03680616834,10196.885622550466
3913,10151.03680616834,10200.073770272456
3914,10151.03680616834,10208.823867432671
3915,10151.03680616834,10215.112478213225
3916,10151.03680616834,10206.138927499827
3917,10151.03680616834,10201.897422748812
3918,10151.03680616834,10246.378760923533
3919,10151.03680616834,10223.004774101177
3920,10151.03680616834,10209.490805973915
3921,10151.03680616834,10201.28399871881
3922,10151.03680616834,10206.492894741566
3923,10151.03680616834,10212.824933323322
3924,10151.03680616834,10191.100015481034
3925,10151.03680616834,10192.502145662507
3926,10151.03680616834,10213.576086198995
3927,10151.03680616834,10196.448086822029
3928,10151.03680616834,10215.508557567733
3929,10151.03680616834,10208.908129296837
3930,10151.03680616834,10201.40831909408
3931,10151.03680616834,10220.430019437857
3932,10151.03680616834,10196.795896863801
3933,10151.03680616834,10224.369537462255
3934,10151.03680616834,10229.976870053877
3935,10151.03680616834,10231.81102505736
3936,10151.03680616834,10189.159008888142
3937,10151.03680616834,10214.758004294063
3938,10151.03680616834,10226.439752442386
3939,10151.03680616834,10193.163076967563
3940,10151.03680616834,10187.475424707467
3941,10151.03680616834,10199.597823063921
3942,10151.03680616834,10229.585168538035
3943,10151.03680616834,10231.730490896902
3944,10151.03680616834,10192.715380985255
3945,10151.03680616834,10187.005436917514
3946,10151.03680616834,10213.64150298671
3947,10151.03680616834,10185.808482400931
3948,10151.03680616834,10192.16507039855
3949,10151.03680616834,10210.037302453602
3950,10151.03680616834,10215.740310415084
3951,10151.03680616834,10198.192107085868
3952,10151.03680616834,10214.244361449792
3953,10151.03680616834,10193.023844022262
3954,10151.03680616834,10218.760295126904
3955,10151.03680616834,10220.026459895658
3956,10151.03680616834,10204.974369156405
3957,10151.03680616834,10198.714939012712
3958,10151.03680616834,10212.356359720558
3959,10151.03680616834,10225.098151434839
3960,10151.03680616834,10243.380303752172
3961,10151.03680616834,10211.21218858257
3962,10151.03680616834,10207.024474960741
3963,10151.03680616834,10216.639554609217
3964,10151.03680616834,10202.61977945722
3965,10151.03680616834,10198.034190603392
3966,10151.03680616834,10203.483063552241
3967,10151.03680616834,10214.192668643307
3968,10151.03680616834,10213.581798947072
3969,10151.03680616834,10206.16095175789
3970,10151.03680616834,10193.736493924454
3971,10151.03680616834,10197.536151914008
3972,10151.03680616834,10205.105872759617
3973,10151.03680616834,10227.242318872493
3974,10151.03680616834,10193.089513806148
3975,10151.03680616834,10192.138135326759
3976,10151.03680616834,10202.088195203982
3977,10151.03680616834,10215.509892545979
3978,10151.03680616834,10200.380911957822
3979,10151.03680616834,10196.66435631692
3980,10151.03680616834,10208.044957663413
3981,10151.03680616834,10205.512406543854
3982,10151.03680616834,10192.614036195744
3983,10151.03680616834,10239.307585874412
3984,10151.03680616834,10195.18257775433
3985,10151.03680616834,10192.428624966455
3986,10151.03680616834,10191.038455155503
3987,10151.03680616834,10200.866669201865
3988,10151.03680616834,10218.428365384474
3989,10151.03680616834,10208.955883824321
3990,10151.03680616834,10193.00341847854
3991,10151.03680616834,10200.630751859877
3992,10151.03680616834,10181.883307351649
3993,10151.03680616834,10210.54015684437
3994,10151.03680616834,10209.015537418218
3995,10151.03680616834,10214.6534669438
3996,10151.03680616834,10179.20659646312
3997,10151.03680616834,10197.706202160229
3998,10151.03680616834,10207.489244224304
3999,10151.03680616834,10225.26547706285
4000,10151.03680616834,10212.73168727248
4001,10151.03680616834,10185.48248802097
4002,10151.03680616834,10207.699192984115
4003,10151.03680616834,10210.93613726491
4004,10151.03680616834,10226.790703318826
4005,10151.03680616834,10211.458795832777
4006,10151.03680616834,10193.403030984364
4007,10151.03680616834,10219.615059468202
4008,10151.03680616834,10203.2982161274
4009,10151.03680616834,10199.951117004077
4010,10151.03680616834,10215.600563846061
4011,10151.03680616834,10196.07529640964
4012,10151.03680616834,10206.496495853891
4013,10151.03680616834,10206.01498552995
4014,10151.03680616834,10202.360847184053
4015,10151.03680616834,10198.679210085402
4016,10151.03680616834,10202.045821574708
4017,10151.03680616834,10219.196345637127
4018,10151.03680616834,10212.450636025203
4019,10151.03680616834,10187.939582048231
4020,10151.03680616834,10195.077794474208
4021,10151.03680616834,10192.711841235283
4022,10151.03680616834,10195.462280660351
4023,10151.03680616834,10200.814863905716
4024,10151.03680616834,10188.540844319568
4025,10151.03680616834,10229.456381126001
4026,10151.03680616834,10200.371774353998
4027,10151.03680616834,10182.165204548808
4028,10151.03680616834,10193.324506591101
4029,10151.03680616834,10195.80193396985
4030,10151.03680616834,10190.120663334385
4031,10151.03680616834,10204.746657331618
4032,10151.03680616834,10215.378810253385
4033,10151.03680616834,10205.191483805249
4034,10151.03680616834,10225.708443071297
4035,10151.03680616834,10207.74411920087
4036,10151.03680616834,10201.764780991869
4037,10151.03680616834,10219.189189587423
4038,10151.03680616834,10210.831169273339
4039,10151.03680616834,10205.375138143858
4040,10151.03680616834,10181.897023459866
4041,10151.03680616834,10229.912939675285
4042,10151.03680616834,10214.310284984756
4043,10151.03680616834,10210.524361466501
4044,10151.03680616834,10196.537679180026
4045,10151.03680616834,10217.528962046315
4046,10151.03680616834,10219.114273964595
4047,10151.03680616834,10184.070488475696
4048,10151.03680616834,10181.617488076272
4049,10151.03680616834,10188.3289427591
4050,10151.03680616834,10195.485569525392
4051,10151.03680616834,10187.332797069539
4052,10151.03680616834,10186.708339567665
4053,10151.03680616834,10204.313382205468
4054,10151.03680616834,10204.293195811704
4055,10151.03680616834,10194.341045904117
4056,10151.03680616834,10190.077647658403
4057,10151.03680616834,10211.641984734282
4058,10151.03680616834,10196.32488895955
4059,10151.03680616834,10182.64223929124
4060,10151.03680616834,10198.976847725633
4061,10151.03680616834,10198.033257351688
4062,10151.03680616834,10196.439644946402
4063,10151.03680616834,10194.624022486661
4064,10151.03680616834,10208.166821599181
4065,10151.03680616834,10190.266893925658
4066,10151.03680616834,10220.105528555856
4067,10151.03680616834,10210.919535695832
4068,10151.03680616834,10187.147337443015
4069,10151.03680616834,10200.90592944226
4070,10151.03680616834,10202.809710600435
4071,10151.03680616834,10188.379525543147
4072,10151.03680616834,10198.82929647524
4073,10151.03680616834,10186.271690605407
4074,10151.03680616834,10202.579597341448
4075,10151.03680616834,10201.791681541456
4076,10151.03680616834,10223.24578989703
4077,10151.03680616834,10211.497363465907
4078,10151.03680616834,10191.154957905288
4079,10151.03680616834,10206.555841474481
4080,10151.03680616834,10215.49938476416
4081,10151.03680616834,10197.460903003868
4082,10151.03680616834,10188.001503067879
4083,10151.03680616834,10197.342829975581
4084,10151.03680616834,10222.931484499208
4085,10151.03680616834,10211.075445000537
4086,10151.03680616834,10189.757969160828
4087,10151.03680616834,10202.181646528776
4088,10151.03680616834,10201.651030550714
4089,10151.03680616834,10194.491958487248
4090,10151.03680616834,10199.24132794852
4091,10151.03680616834,10205.8567824069
4092,10151.03680616834,10207.851354501834
4093,10151.03680616834,10206.673757916182
4094,10151.03680616834,10212.470000704254
4095,10151.03680616834,10181.83229443442
4096,10151.03680616834,10177.875267462412
4097,10151.03680616834,10190.77572675188
4098,10151.03680616834,10225.222334413376
4099,10151.03680616834,10213.01054619864
4100,10151.03680616834,10211.647480207852
4101,10151.03680616834,10199.657544775448
4102,10151.03680616834,10205.595398335758
4103,10151.03680616834,10234.113629430478
4104,10151.03680616834,10208.014111204404
4105,10151.03680616834,10201.01874670174
4106,10151.03680616834,10206.077481792061
4107,10151.03680616834,10224.995538171463
4108,10151.03680616834,10212.020387162609
4109,10151.03680616834,10195.283943968441
4110,10151.03680616834,10207.641175140896
4111,10151.03680616834,10194.247618416019
4112,10151.03680616834,10188.6180593126
4113,10151.03680616834,10188.8728230551
4114,10151.03680616834,10196.299459373946
4115,10151.03680616834,10219.207402856946
4116,10151.03680616834,10215.92460706734
4117,10151.03680616834,10182.021145727322
4118,10151.03680616834,10194.837395297545
4119,10151.03680616834,10220.121281616899
4120,10151.03680616834,10204.754661561941
4121,10151.03680616834,10192.665221718333
4122,10151.03680616834,10186.540254147554
4123,10151.03680616834,10177.106346854487
4124,10151.03680616834,10217.706557035159
4125,10151.03680616834,10191.076858256449
4126,10151.03680616834,10211.889929709976
4127,10151.03680616834,10195.583057939872
4128,10151.03680616834,10212.512315278165
4129,10151.03680616834,10211.442251779834
4130,10151.03680616834,10208.611029962014
4131,10151.03680616834,10201.645855693696
4132,10151.03680616834,10225.412189776327
4133,10151.03680616834,10216.047500059944
4134,10151.03680616834,10209.344764659516
4135,10151.03680616834,10214.224157603205
4136,10151.03680616834,10208.831823783385
4137,10151.03680616834,10200.357928134208
4138,10151.03680616834,10227.712511370111
4139,10151.03680616834,10215.146745320448
4140,10151.03680616834,10224.894497008378
4141,10151.03680616834,10198.937744498524
4142,10151.03680616834,10208.98377943858
4143,10151.03680616834,10207.41493892233
4144,10151.03680616834,10214.324534296311
4145,10151.03680616834,10199.985539247711
4146,10151.03680616834,10186.245133163648
4147,10151.03680616834,10215.75943192973
4148,10151.03680616834,10229.25700721761
4149,10151.03680616834,10219.302556472008
4150,10151.03680616834,10215.351334817133
4151,10151.03680616834,10195.96619136751
4152,10151.03680616834,10195.406740135211
4153,10151.03680616834,10194.742610711852
4154,10151.03680616834,10218.412628865142
4155,10151.03680616834,10239.547776713023
4156,10151.03680616834,10191.379769886193
4157,10151.03680616834,10195.946321987729
4158,10151.03680616834,10197.631081128719
4159,10151.03680616834,10223.259398244045
4160,10151.03680616834,10195.954933494664
4161,10151.03680616834,10197.201238257454
4162,10151.03680616834,10213.33905748757
4163,10151.03680616834,10184.776107246711
4164,10151.03680616834,10215.057791705725
4165,10151.03680616834,10186.073750937288
4166,10151.03680616834,10201.46843553049
4167,10151.03680616834,10191.586174790416
4168,10151.03680616834,10199.46295825697
4169,10151.03680616834,10195.361141876017
4170,10151.03680616834,10202.07533347493
4171,10151.03680616834,10205.206374442914
4172,10151.03680616834,10218.514645981553
4173,10151.03680616834,10193.155062629368
4174,10151.03680616834,10188.102438356225
4175,10151.03680616834,10198.981703561396
4176,10151.03680616834,10209.010068703838
4177,10151.03680616834,10211.740943178462
4178,10151.03680616834,10191.686636272965
4179,10151.03680616834,10191.91564978833
4180,10151.03680616834,10190.53513446634
4181,10151.03680616834,10227.71173356316
4182,10151.03680616834,10217.411916813646
4183,10151.03680616834,10222.173080428602
4184,10151.03680616834,10211.738150574225
4185,10151.03680616834,10181.919674909419
4186,10151.03680616834,10196.704424720288
4187,10151.03680616834,10235.494285913192
4188,10151.03680616834,10230.91164465843
4189,10151.03680616834,10221.057376653993
4190,10151.03680616834,10201.864799792358
4191,10151.03680616834,10190.643183459648
4192,10151.03680616834,10209.571257697853
4193,10151.03680616834,10196.523245159127
4194,10151.03680616834,10215.069510624828
4195,10151.03680616834,10212.82953868403
4196,10151.03680616834,10208.253574203181
4197,10151.03680616834,10208.03607449349
4198,10151.03680616834,10215.093359776081
4199,10151.03680616834,10219.493645310973
4200,10151.03680616834,10210.311761573765
4201,10151.03680616834,10200.313024247778
4202,10151.03680616834,10197.32444875723
4203,10151.03680616834,10214.978483737701
4204,10151.03680616834,10208.503691657328
4205,10151.03680616834,10189.504368116815
4206,10151.03680616834,10201.128742003933
4207,10151.03680616834,10230.667417858192
4208,10151.03680616834,10228.885534781086
4209,10151.03680616834,10195.180568090174
4210,10151.03680616834,10195.39717957268
4211,10151.03680616834,10187.700024306416
4212,10151.03680616834,10190.80579175335
4213,10151.03680616834,10193.453267342255
4214,10151.03680616834,10216.881746061224
4215,10151.03680616834,10230.749528956332
4216,10151.03680616834,10186.076197382057
4217,10151.03680616834,10197.219308921021
4218,10151.03680616834,10203.375684309616
4219,10151.03680616834,10214.97197312498
4220,10151.03680616834,10195.999357274326
4221,10151.03680616834,10226.549790090547
4222,10151.03680616834,10191.98619389152
4223,10151.03680616834,10197.069738509197
4224,10151.03680616834,10202.039645156625
4225,10151.03680616834,10193.426614453569
4226,10151.03680616834,10192.86122214089
4227,10151.03680616834,10199.741338172029
4228,10151.03680616834,10212.877788614085
4229,10151.03680616834,10186.19734674019
4230,10151.03680616834,10194.449140384158
4231,10151.03680616834,10184.026998661107
4232,10151.03680616834,10198.268817578439
4233,10151.03680616834,10201.227049217843
4234,10151.03680616834,10192.826682939542
4235,10151.03680616834,10193.9808127908
4236,10151.03680616834,10202.04568803747
4237,10151.03680616834,10213.172606135071
4238,10151.03680616834,10206.926372739848
4239,10151.03680616834,10207.82453430414
4240,10151.03680616834,10218.67664426459
4241,10151.03680616834,10185.628303169346
4242,10151.03680616834,10224.920466092926
4243,10151.03680616834,10196.59128460956
4244,10151.03680616834,10206.36472066274
4245,10151.03680616834,10190.499781574199
4246,10151.03680616834,10210.247130048845
4247,10151.03680616834,10202.51471865333
4248,10151.03680616834,10199.062817729517
4249,10151.03680616834,10198.660568391044
4250,10151.03680616834,10199.193374622808
4251,10151.03680616834,10196.931471857664
4252,10151.03680616834,10191.657620304657
4253,10151.03680616834,10188.338940456026
4254,10151.03680616834,10191.70204250441
4255,10151.03680616834,10198.416691276729
4256,10151.03680616834,10200.962943885277
4257,10151.03680616834,10199.772660253175
4258,10151.03680616834,10187.285190475706
4259,10151.03680616834,10181.020397557568
4260,10151.03680616834,10176.085037390736
4261,10151.03680616834,10178.110323409743
4262,10151.03680616834,10200.865024849474
4263,10151.03680616834,10183.221443766279
4264,10151.03680616834,10168.994196938787
4265,10151.03680616834,10188.801958169035
4266,10151.03680616834,10186.491394512124
4267,10151.03680616834,10193.77217282368
4268,10151.03680616834,10181.313548679691
4269,10151.03680616834,10184.978015963597
4270,10151.03680616834,10180.710399201163
4271,10151.03680616834,10192.365196192237
4272,10151.03680616834,10212.449137897396
4273,10151.03680616834,10211.725855715966
4274,10151.03680616834,10193.5904152947
4275,10151.03680616834,10195.23746434043
4276,10151.03680616834,10212.512156871806
4277,10151.03680616834,10210.071973181699
4278,10151.03680616834,10202.63699743544
4279,10151.03680616834,10185.304374690684
4280,10151.03680616834,10239.19311716346
4281,10151.03680616834,10203.098290159014
4282,10151.03680616834,10209.180729748485
4283,10151.03680616834,10225.047528302659
4284,10151.03680616834,10221.517128666803
4285,10151.03680616834,10197.084299153019
4286,10151.03680616834,10212.497707780383
4287,10151.03680616834,10232.417142050368
4288,10151.03680616834,10205.894368678259
4289,10151.03680616834,10208.562881165228
4290,10151.03680616834,10186.84372807044
4291,10151.03680616834,10181.672801395203
4292,10151.03680616834,10187.577190292792
4293,10151.03680616834,10223.680218239833
4294,10151.03680616834,10213.737962544796
4295,10151.03680616834,10222.30900996627
4296,10151.03680616834,10217.023655791892
4297,10151.03680616834,10216.409149994528
4298,10151.03680616834,10195.852368510356
4299,10151.03680616834,10211.045291997452
4300,10151.03680616834,10180.640487262637
4301,10151.03680616834,10213.929209786582
4302,10151.03680616834,10211.769295708857
4303,10151.03680616834,10214.630426746882
4304,10151.03680616834,10205.749490231567
4305,10151.03680616834,10191.477614826808
4306,10151.03680616834,10194.622647508437
4307,10151.03680616834,10198.740484885486
4308,10151.03680616834,10188.869215348988
4309,10151.03680616834,10219.836928825478
4310,10151.03680616834,10215.675102780258
4311,10151.03680616834,10195.53648587343
4312,10151.03680616834,10205.022425474277
4313,10151.03680616834,10181.006804068506
4314,10151.03680616834,10197.80412928892
4315,10151.03680616834,10192.055131020152
4316,10151.03680616834,10193.297058980885
4317,10151.03680616834,10210.972786205088
4318,10151.03680616834,10210.480205264106
4319,10151.03680616834,10212.325631853479
4320,10151.03680616834,10195.47303575094
4321,10151.03680616834,10214.1769105901
4322,10151.03680616834,10195.775751500987
4323,10151.03680616834,10214.357428348709
4324,10151.03680616834,10185.519547891723
4325,10151.03680616834,10214.074768043161
4326,10151.03680616834,10207.507956706306
4327,10151.03680616834,10199.705708659892
4328,10151.03680616834,10199.368465468686
4329,10151.03680616834,10194.172003867818
4330,10151.03680616834,10203.609763803599
4331,10151.03680616834,10204.714541299267
4332,10151.03680616834,10198.137170750077
4333,10151.03680616834,10193.448136644782
4334,10151.03680616834,10195.599190444998
4335,10151.03680616834,10224.401806236467
4336,10151.03680616834,10229.204048130689
4337,10151.03680616834,10204.075326690607
4338,10151.03680616834,10189.991835785062
4339,10151.03680616834,10220.493716413765
4340,10151.03680616834,10188.053195800918
4341,10151.03680616834,10187.096139110925
4342,10151.03680616834,10236.56929899761
4343,10151.03680616834,10201.692304667218
4344,10151.03680616834,10244.79165346009
4345,10151.03680616834,10191.472636597626
4346,10151.03680616834,10191.737377362342
4347,10151.03680616834,10187.639125625543
4348,10151.03680616834,10206.374184414813
4349,10151.03680616834,10193.696914973796
4350,10151.03680616834,10232.157354608316
4351,10151.03680616834,10208.90847559138
4352,10151.03680616834,10215.431377535682
4353,10151.03680616834,10213.471364317116
4354,10151.03680616834,10206.597926312286
4355,10151.03680616834,10201.11151805762
4356,10151.03680616834,10226.935565334647
4357,10151.03680616834,10221.639297673924
4358,10151.03680616834,10212.724766316225
4359,10151.03680616834,10190.503739346143
4360,10151.03680616834,10196.73868253848
4361,10151.03680616834,10225.116667546296
4362,10151.03680616834,10212.450376773308
4363,10151.03680616834,10182.215846793684
4364,10151.03680616834,10200.308844167566
4365,10151.03680616834,10220.885611761443
4366,10151.03680616834,10202.10291398262
4367,10151.03680616834,10194.086993644589
4368,10151.03680616834,10182.694997351522
4369,10151.03680616834,10207.016728307633
4370,10151.03680616834,10207.062549544758
4371,10151.03680616834,10178.23534695105
4372,10151.03680616834,10180.202725947653
4373,10151.03680616834,10195.272042477065
4374,10151.03680616834,10205.0866801998
4375,10151.03680616834,10188.336323396074
4376,10151.03680616834,10200.190407995304
4377,10151.03680616834,10198.6740816613
4378,10151.03680616834,10192.169488126576
4379,10151.03680616834,10193.772942343812
4380,10151.03680616834,10192.792021273264
4381,10151.03680616834,10207.413500764867
4382,10151.03680616834,10179.767381017653
4383,10151.03680616834,10201.983132050738
4384,10151.03680616834,10210.37541804375
4385,10151.03680616834,10222.439318897683
4386,10151.03680616834,10200.729978455724
4387,10151.03680616834,10208.600486978426
4388,10151.03680616834,10205.77603790659
4389,10151.03680616834,10211.840079981708
4390,10151.03680616834,10195.090194457474
4391,10151.03680616834,10197.929001290137
4392,10151.03680616834,10209.015335725995
4393,10151.03680616834,10206.13025614089
4394,10151.03680616834,10201.4804611894
4395,10151.03680616834,10192.918553226262
4396,10151.03680616834,10197.58922585713
4397,10151.03680616834,10196.809503166925
4398,10151.03680616834,10185.16074176803
4399,10151.03680616834,10190.931205324268
4400,10151.03680616834,10190.212377328757
4401,10151.03680616834,10211.639092427267
4402,10151.03680616834,10175.00538061481
4403,10151.03680616834,10181.838051546354
4404,10151.03680616834,10201.513278638356
4405,10151.03680616834,10202.433001469544
4406,10151.03680616834,10217.67772525244
4407,10151.03680616834,10189.775013608796
4408,10151.03680616834,10185.265146634196
4409,10151.03680616834,10201.046103169243
4410,10151.03680616834,10203.486482623215
4411,10151.03680616834,10181.332047930136
4412,10151.03680616834,10196.307789358063
4413,10151.03680616834,10203.504348398685
4414,10151.03680616834,10226.245717881056
4415,10151.03680616834,10202.189510301372
4416,10151.03680616834,10213.768069411668
4417,10151.03680616834,10238.725171980912
4418,10151.03680616834,10218.506431126965
4419,10151.03680616834,10206.22023701455
4420,10151.03680616834,10220.459093495505
4421,10151.03680616834,10212.752843445787
4422,10151.03680616834,10220.607641727353
4423,10151.03680616834,10206.788381232878
4424,10151.03680616834,10204.030573971231
4425,10151.03680616834,10183.746615832726
4426,10151.03680616834,10189.127017312298
4427,10151.03680616834,10182.894367616409
4428,10151.03680616834,10221.269356643501
4429,10151.03680616834,10193.96327409349
4430,10151.03680616834,10201.033792180946
4431,10151.03680616834,10212.722637700426
4432,10151.03680616834,10203.214740948919
4433,10151.03680616834,10202.27477260596
4434,10151.03680616834,10206.603393414942
4435,10151.03680616834,10198.095073176773
4436,10151.03680616834,10213.391875231384
4437,10151.03680616834,10189.203963339152
4438,10151.03680616834,10184.700097544004
4439,10151.03680616834,10208.98778476832
4440,10151.03680616834,10207.975181597421
4441,10151.03680616834,10216.322167559141
4442,10151.03680616834,10200.119618267763
4443,10151.03680616834,10186.415712925553
4444,10151.03680616834,10208.261845188368
4445,10151.03680616834,10204.82623825135
4446,10151.03680616834,10187.013001874317
4447,10151.03680616834,10211.352245931186
4448,10151.03680616834,10198.33002129889
4449,10151.03680616834,10206.797059840595
4450,10151.03680616834,10196.08132571661
4451,10151.03680616834,10202.654765862446
4452,10151.03680616834,10203.113305708754
4453,10151.03680616834,10190.948045750083
4454,10151.03680616834,10193.716819310383
4455,10151.03680616834,10182.200236568531
4456,10151.03680616834,10175.451205260597
4457,10151.03680616834,10206.222477284224
4458,10151.03680616834,10204.141185236835
4459,10151.03680616834,10211.602062632215
4460,10151.03680616834,10201.047049510178
4461,10151.03680616834,10223.979677517375
4462,10151.03680616834,10199.25528532488
4463,10151.03680616834,10194.188673767685
4464,10151.03680616834,10188.54308337812
4465,10151.03680616834,10231.382031860629
4466,10151.03680616834,10224.785387802367
4467,10151.03680616834,10190.003100986982
4468,10151.03680616834,10202.976092505281
4469,10151.03680616834,10223.854490433692
4470,10151.03680616834,10212.165444701524
4471,10151.03680616834,10195.214079402642
4472,10151.03680616834,10204.568030400915
4473,10151.03680616834,10224.194832164287
4474,10151.03680616834,10216.444309171266
4475,10151.03680616834,10203.447511025719
4476,10151.03680616834,10228.591846109492
4477,10151.03680616834,10225.091638369795
4478,10151.03680616834,10225.464980012606
4479,10151.03680616834,10190.579015211384
4480,10151.03680616834,10228.84170945904
4481,10151.03680616834,10192.606463323347
4482,10151.03680616834,10207.388750192318
4483,10151.03680616834,10226.079436060252
4484,10151.03680616834,10202.40064754802
4485,10151.03680616834,10192.34849881109
4486,10151.03680616834,10210.161810002077
4487,10151.03680616834,10220.050768833746
4488,10151.03680616834,10195.007669600765
4489,10151.03680616834,10203.744255755615
4490,10151.03680616834,10207.81382396728
4491,10151.03680616834,10216.914737996181
4492,10151.03680616834,10186.01412816948
4493,10151.03680616834,10189.047444449443
4494,10151.03680616834,10195.459982273609
4495,10151.03680616834,10193.081102648823
4496,10151.03680616834,10195.629839308922
4497,10151.03680616834,10203.165397973684
4498,10151.03680616834,10222.655421870244
4499,10151.03680616834,10204.262483506176
4500,10151.03680616834,10202.659838993264
4501,10151.03680616834,10213.079353612366
4502,10151.03680616834,10185.92938969497
4503,10151.03680616834,10200.1609799039
4504,10151.03680616834,10230.586304634919
4505,10151.03680616834,10209.540377508347
4506,10151.03680616834,10202.742570994438
4507,10151.03680616834,10180.076045080486
4508,10151.03680616834,10207.679638137393
4509,10151.03680616834,10204.383028353543
4510,10151.03680616834,10194.864732245887
4511,10151.03680616834,10196.432946777364
4512,10151.03680616834,10198.483360152713
4513,10151.03680616834,10204.283391946754
4514,10151.03680616834,10213.239348043364
4515,10151.03680616834,10197.486488152928
4516,10151.03680616834,10193.331431578086
4517,10151.03680616834,10215.844356509328
4518,10151.03680616834,10202.09505259049
4519,10151.03680616834,10197.863364541268
4520,10151.03680616834,10205.111340438301
4521,10151.03680616834,10204.492840991737
4522,10151.03680616834,10210.333312744538
4523,10151.03680616834,10197.353356790416
4524,10151.03680616834,10208.975387004692
4525,10151.03680616834,10214.003183302026
4526,10151.03680616834,10201.863772098497
4527,10151.03680616834,10221.78985991724
4528,10151.03680616834,10186.601557496955
