Iteration,Best Distance,Average Distance
767,11710.61087705251,11710.61087705251
768,11710.61087705251,11710.61087705251
769,11710.61087705251,11710.61087705251
770,11710.61087705251,11710.61087705251
771,11710.61087705251,11710.61087705251
772,11710.61087705251,11710.61087705251
773,11710.61087705251,11710.61087705251
774,11710.61087705251,11710.61087705251
775,11710.61087705251,11710.61087705251
776,11710.61087705251,11710.61087705251
777,11710.61087705251,11710.61087705251
778,11710.61087705251,11710.61087705251
779,11710.61087705251,11710.61087705251
780,11710.61087705251,11710.61087705251
781,11710.61087705251,11710.61087705251
782,11710.61087705251,11710.61087705251
783,11710.61087705251,11710.61087705251
784,11710.61087705251,11710.61087705251
785,11710.61087705251,11710.61087705251
786,11710.61087705251,11710.61087705251
787,11710.61087705251,11710.61087705251
788,11710.61087705251,11710.61087705251
789,11710.61087705251,11710.61087705251
790,11710.61087705251,11710.61087705251
791,11710.61087705251,11710.61087705251
792,11710.61087705251,11710.61087705251
793,11710.61087705251,11710.61087705251
794,11710.61087705251,11710.61087705251
795,11710.61087705251,11710.61087705251
796,11710.61087705251,11710.61087705251
797,11710.61087705251,11710.61087705251
798,11710.61087705251,11710.61087705251
799,11710.61087705251,11710.61087705251
800,11710.61087705251,11710.61087705251
801,11710.61087705251,11710.61087705251
802,11710.61087705251,11710.61087705251
803,11710.61087705251,11710.61087705251
804,11710.61087705251,11710.61087705251
805,11710.61087705251,11710.61087705251
806,11710.61087705251,11710.61087705251
807,11710.61087705251,11710.61087705251
808,11710.61087705251,11710.61087705251
809,11710.61087705251,11710.61087705251
810,11710.61087705251,11710.61087705251
811,11710.61087705251,11710.61087705251
812,11710.61087705251,11710.61087705251
813,11710.61087705251,11710.61087705251
814,11710.61087705251,11710.61087705251
815,11710.61087705251,11710.61087705251
816,11710.61087705251,11710.61087705251
817,11710.61087705251,11710.61087705251
818,11710.61087705251,11710.61087705251
819,11710.61087705251,11710.61087705251
820,11710.61087705251,11710.61087705251
821,11710.61087705251,11710.61087705251
822,11710.61087705251,11710.61087705251
823,11710.61087705251,11710.61087705251
824,11710.61087705251,11710.61087705251
825,11710.61087705251,11710.61087705251
826,11710.61087705251,11710.61087705251
827,11710.61087705251,11710.61087705251
828,11710.61087705251,11710.61087705251
829,11710.61087705251,11710.61087705251
830,11710.61087705251,11710.61087705251
831,11710.61087705251,11710.61087705251
832,11710.61087705251,11710.61087705251
833,11710.61087705251,11710.61087705251
834,11710.61087705251,11710.61087705251
835,11710.61087705251,11710.61087705251
836,11710.61087705251,11710.61087705251
837,11710.61087705251,11710.61087705251
838,11710.61087705251,11710.61087705251
839,11710.61087705251,11710.61087705251
840,11710.61087705251,11710.61087705251
841,11710.61087705251,11710.61087705251
842,11710.61087705251,11710.61087705251
843,11710.61087705251,11710.61087705251
844,11710.61087705251,11710.61087705251
845,11710.61087705251,11710.61087705251
846,11710.61087705251,11710.61087705251
847,11710.61087705251,11710.61087705251
848,11710.61087705251,11710.61087705251
849,11710.61087705251,11710.61087705251
850,11710.61087705251,11710.61087705251
851,11710.61087705251,11710.61087705251
852,11710.61087705251,11710.61087705251
853,11710.61087705251,11710.61087705251
854,11710.61087705251,11710.61087705251
855,11710.61087705251,11710.61087705251
856,11710.61087705251,11710.61087705251
857,11710.61087705251,11710.61087705251
858,11710.61087705251,11710.61087705251
859,11710.61087705251,11710.61087705251
860,11710.61087705251,11710.61087705251
861,11710.61087705251,11710.61087705251
862,11710.61087705251,11710.61087705251
863,11710.61087705251,11710.61087705251
864,11710.61087705251,11710.61087705251
865,11710.61087705251,11710.61087705251
866,11710.61087705251,11710.61087705251
867,11710.61087705251,11710.61087705251
868,11710.61087705251,11710.61087705251
869,11710.61087705251,11710.61087705251
870,11710.61087705251,11710.61087705251
871,11710.61087705251,11710.61087705251
872,11710.61087705251,11710.61087705251
873,11710.61087705251,11710.61087705251
874,11710.61087705251,11710.61087705251
875,11710.61087705251,11710.61087705251
876,11710.61087705251,11710.61087705251
877,11710.61087705251,11710.61087705251
878,11710.61087705251,11710.61087705251
879,11710.61087705251,11710.61087705251
880,11710.61087705251,11710.61087705251
881,11710.61087705251,11710.61087705251
882,11710.61087705251,11710.61087705251
883,11710.61087705251,11710.61087705251
884,11710.61087705251,11710.61087705251
885,11710.61087705251,11710.61087705251
886,11710.61087705251,11710.61087705251
887,11710.61087705251,11710.61087705251
888,11710.61087705251,11710.61087705251
889,11710.61087705251,11710.61087705251
890,11710.61087705251,11710.61087705251
891,11710.61087705251,11710.61087705251
892,11710.61087705251,11710.61087705251
893,11710.61087705251,11710.61087705251
894,11710.61087705251,11710.61087705251
895,11710.61087705251,11710.61087705251
896,11710.61087705251,11710.61087705251
897,11710.61087705251,11710.61087705251
898,11710.61087705251,11710.61087705251
899,11710.61087705251,11710.61087705251
900,11710.61087705251,11710.61087705251
901,11710.61087705251,11710.61087705251
902,11710.61087705251,11710.61087705251
903,11710.61087705251,11710.61087705251
904,11710.61087705251,11710.61087705251
905,11710.61087705251,11710.61087705251
906,11710.61087705251,11710.61087705251
907,11710.61087705251,11710.61087705251
908,11710.61087705251,11710.61087705251
909,11710.61087705251,11710.61087705251
910,11710.61087705251,11710.61087705251
911,11710.61087705251,11710.61087705251
912,11710.61087705251,11710.61087705251
913,11710.61087705251,11710.61087705251
914,11710.61087705251,11710.61087705251
915,11710.61087705251,11710.61087705251
916,11710.61087705251,11710.61087705251
917,11710.61087705251,11710.61087705251
918,11710.61087705251,11710.61087705251
919,11710.61087705251,11710.61087705251
920,11710.61087705251,11710.61087705251
921,11710.61087705251,11710.61087705251
922,11710.61087705251,11710.61087705251
923,11710.61087705251,11710.61087705251
924,11710.61087705251,11710.61087705251
925,11710.61087705251,11710.61087705251
926,11710.61087705251,11710.61087705251
927,11710.61087705251,11710.61087705251
928,11710.61087705251,11710.61087705251
929,11710.61087705251,11710.61087705251
930,11710.61087705251,11710.61087705251
931,11710.61087705251,11710.61087705251
932,11710.61087705251,11710.61087705251
933,11710.61087705251,11710.61087705251
934,11710.61087705251,11710.61087705251
935,11710.61087705251,11710.61087705251
936,11710.61087705251,11710.61087705251
937,11710.61087705251,11710.61087705251
938,11710.61087705251,11710.61087705251
939,11710.61087705251,11710.61087705251
940,11710.61087705251,11710.61087705251
941,11710.61087705251,11710.61087705251
942,11710.61087705251,11710.61087705251
943,11710.61087705251,11710.61087705251
944,11710.61087705251,11710.61087705251
945,11710.61087705251,11710.61087705251
946,11710.61087705251,11710.61087705251
947,11710.61087705251,11710.61087705251
948,11710.61087705251,11710.61087705251
949,11710.61087705251,11710.61087705251
950,11710.61087705251,11710.61087705251
951,11710.61087705251,11710.61087705251
952,11710.61087705251,11710.61087705251
953,11710.61087705251,11710.61087705251
954,11710.61087705251,11710.61087705251
955,11710.61087705251,11710.61087705251
956,11710.61087705251,11710.61087705251
957,11710.61087705251,11710.61087705251
958,11710.61087705251,11710.61087705251
959,11710.61087705251,11710.61087705251
960,11710.61087705251,11710.61087705251
961,11710.61087705251,11710.61087705251
962,11710.61087705251,11710.61087705251
963,11710.61087705251,11710.61087705251
964,11710.61087705251,11710.61087705251
965,11710.61087705251,11710.61087705251
966,11710.61087705251,11710.61087705251
967,11710.61087705251,11710.61087705251
968,11710.61087705251,11710.61087705251
969,11710.61087705251,11710.61087705251
970,11710.61087705251,11710.61087705251
971,11710.61087705251,11710.61087705251
972,11710.61087705251,11710.61087705251
973,11710.61087705251,11710.61087705251
974,11710.61087705251,11710.61087705251
975,11710.61087705251,11710.61087705251
976,11710.61087705251,11710.61087705251
977,11710.61087705251,11710.61087705251
978,11710.61087705251,11710.61087705251
979,11710.61087705251,11710.61087705251
980,11710.61087705251,11710.61087705251
981,11710.61087705251,11710.61087705251
982,11710.61087705251,11710.61087705251
983,11710.61087705251,11710.61087705251
984,11710.61087705251,11710.61087705251
985,11710.61087705251,11710.61087705251
986,11710.61087705251,11710.61087705251
987,11710.61087705251,11710.61087705251
988,11710.61087705251,11710.61087705251
989,11710.61087705251,11710.61087705251
990,11710.61087705251,11710.61087705251
991,11710.61087705251,11710.61087705251
992,11710.61087705251,11710.61087705251
993,11710.61087705251,11710.61087705251
994,11710.61087705251,11710.61087705251
995,11710.61087705251,11710.61087705251
996,11710.61087705251,11710.61087705251
997,11710.61087705251,11710.61087705251
998,11710.61087705251,11710.61087705251
999,11710.61087705251,11710.61087705251
1000,11710.61087705251,11710.61087705251
1001,11710.61087705251,11710.61087705251
1002,11710.61087705251,11710.61087705251
1003,11710.61087705251,11710.61087705251
1004,11710.61087705251,11710.61087705251
1005,11710.61087705251,11710.61087705251
1006,11710.61087705251,11710.61087705251
1007,11710.61087705251,11710.61087705251
1008,11710.61087705251,11710.61087705251
1009,11710.61087705251,11710.61087705251
1010,11710.61087705251,11710.61087705251
1011,11710.61087705251,11710.61087705251
1012,11710.61087705251,11710.61087705251
1013,11710.61087705251,11710.61087705251
1014,11710.61087705251,11710.61087705251
1015,11710.61087705251,11710.61087705251
1016,11710.61087705251,11710.61087705251
1017,11710.61087705251,11710.61087705251
1018,11710.61087705251,11710.61087705251
1019,11710.61087705251,11710.61087705251
1020,11710.61087705251,11710.61087705251
1021,11710.61087705251,11710.61087705251
1022,11710.61087705251,11710.61087705251
1023,11710.61087705251,11710.61087705251
1024,11710.61087705251,11710.61087705251
1025,11710.61087705251,11710.61087705251
1026,11710.61087705251,11710.61087705251
1027,11710.61087705251,11710.61087705251
1028,11710.61087705251,11710.61087705251
1029,11710.61087705251,11710.61087705251
1030,11710.61087705251,11710.61087705251
1031,11710.61087705251,11710.61087705251
1032,11710.61087705251,11710.61087705251
1033,11710.61087705251,11710.61087705251
1034,11710.61087705251,11710.61087705251
1035,11710.61087705251,11710.61087705251
1036,11710.61087705251,11710.61087705251
1037,11710.61087705251,11710.61087705251
1038,11710.61087705251,11710.61087705251
1039,11710.61087705251,11710.61087705251
1040,11710.61087705251,11710.61087705251
1041,11710.61087705251,11710.61087705251
1042,11710.61087705251,11710.61087705251
1043,11710.61087705251,11710.61087705251
1044,11710.61087705251,11710.61087705251
1045,11710.61087705251,11710.61087705251
1046,11710.61087705251,11710.61087705251
1047,11710.61087705251,11710.61087705251
1048,11710.61087705251,11710.61087705251
1049,11710.61087705251,11710.61087705251
1050,11710.61087705251,11710.61087705251
1051,11710.61087705251,11710.61087705251
1052,11710.61087705251,11710.61087705251
1053,11710.61087705251,11710.61087705251
1054,11710.61087705251,11710.61087705251
1055,11710.61087705251,11710.61087705251
1056,11710.61087705251,11710.61087705251
1057,11710.61087705251,11710.61087705251
1058,11710.61087705251,11710.61087705251
1059,11710.61087705251,11710.61087705251
1060,11710.61087705251,11710.61087705251
1061,11710.61087705251,11710.61087705251
1062,11710.61087705251,11710.61087705251
1063,11710.61087705251,11710.61087705251
1064,11710.61087705251,11710.61087705251
1065,11710.61087705251,11710.61087705251
1066,11710.61087705251,11710.61087705251
1067,11710.61087705251,11710.61087705251
1068,11710.61087705251,11710.61087705251
1069,11710.61087705251,11710.61087705251
1070,11710.61087705251,11710.61087705251
1071,11710.61087705251,11710.61087705251
1072,11710.61087705251,11710.61087705251
1073,11710.61087705251,11710.61087705251
1074,11710.61087705251,11710.61087705251
1075,11710.61087705251,11710.61087705251
1076,11710.61087705251,11710.61087705251
1077,11710.61087705251,11710.61087705251
1078,11710.61087705251,11710.61087705251
1079,11710.61087705251,11710.61087705251
1080,11710.61087705251,11710.61087705251
1081,11710.61087705251,11710.61087705251
1082,11710.61087705251,11710.61087705251
1083,11710.61087705251,11710.61087705251
1084,11710.61087705251,11710.61087705251
1085,11710.61087705251,11710.61087705251
1086,11710.61087705251,11710.61087705251
1087,11710.61087705251,11710.61087705251
1088,11710.61087705251,11710.61087705251
1089,11710.61087705251,11710.61087705251
1090,11710.61087705251,11710.61087705251
1091,11710.61087705251,11710.61087705251
1092,11710.61087705251,11710.61087705251
1093,11710.61087705251,11710.61087705251
1094,11710.61087705251,11710.61087705251
1095,11710.61087705251,11710.61087705251
1096,11710.61087705251,11710.61087705251
1097,11710.61087705251,11710.61087705251
1098,11710.61087705251,11710.61087705251
1099,11710.61087705251,11710.61087705251
1100,11710.61087705251,11710.61087705251
1101,11710.61087705251,11710.61087705251
1102,11710.61087705251,11710.61087705251
1103,11710.61087705251,11710.61087705251
1104,11710.61087705251,11710.61087705251
1105,11710.61087705251,11710.61087705251
1106,11710.61087705251,11710.61087705251
1107,11710.61087705251,11710.61087705251
1108,11710.61087705251,11710.61087705251
1109,11710.61087705251,11710.61087705251
1110,11710.61087705251,11710.61087705251
1111,11710.61087705251,11710.61087705251
1112,11710.61087705251,11710.61087705251
1113,11710.61087705251,11710.61087705251
1114,11710.61087705251,11710.61087705251
1115,11710.61087705251,11710.61087705251
1116,11710.61087705251,11710.61087705251
1117,11710.61087705251,11710.61087705251
1118,11710.61087705251,11710.61087705251
1119,11710.61087705251,11710.61087705251
1120,11710.61087705251,11710.61087705251
1121,11710.61087705251,11710.61087705251
1122,11710.61087705251,11710.61087705251
1123,11710.61087705251,11710.61087705251
1124,11710.61087705251,11710.61087705251
1125,11710.61087705251,11710.61087705251
1126,11710.61087705251,11710.61087705251
1127,11710.61087705251,11710.61087705251
1128,11710.61087705251,11710.61087705251
1129,11710.61087705251,11710.61087705251
1130,11710.61087705251,11710.61087705251
1131,11710.61087705251,11710.61087705251
1132,11710.61087705251,11710.61087705251
1133,11710.61087705251,11710.61087705251
1134,11710.61087705251,11710.61087705251
1135,11710.61087705251,11710.61087705251
1136,11710.61087705251,11710.61087705251
1137,11710.61087705251,11710.61087705251
1138,11710.61087705251,11710.61087705251
1139,11710.61087705251,11710.61087705251
1140,11710.61087705251,11710.61087705251
1141,11710.61087705251,11710.61087705251
1142,11710.61087705251,11710.61087705251
1143,11710.61087705251,11710.61087705251
1144,11710.61087705251,11710.61087705251
1145,11710.61087705251,11710.61087705251
1146,11710.61087705251,11710.61087705251
1147,11710.61087705251,11710.61087705251
1148,11710.61087705251,11710.61087705251
1149,11710.61087705251,11710.61087705251
1150,11710.61087705251,11710.61087705251
1151,11710.61087705251,11710.61087705251
1152,11710.61087705251,11710.61087705251
1153,11710.61087705251,11710.61087705251
1154,11710.61087705251,11710.61087705251
1155,11710.61087705251,11710.61087705251
1156,11710.61087705251,11710.61087705251
1157,11710.61087705251,11710.61087705251
1158,11710.61087705251,11710.61087705251
1159,11710.61087705251,11710.61087705251
1160,11710.61087705251,11710.61087705251
1161,11710.61087705251,11710.61087705251
1162,11710.61087705251,11710.61087705251
1163,11710.61087705251,11710.61087705251
1164,11710.61087705251,11710.61087705251
1165,11710.61087705251,11710.61087705251
1166,11710.61087705251,11710.61087705251
1167,11710.61087705251,11710.61087705251
1168,11710.61087705251,11710.61087705251
1169,11710.61087705251,11710.61087705251
1170,11710.61087705251,11710.61087705251
1171,11710.61087705251,11710.61087705251
1172,11710.61087705251,11710.61087705251
1173,11710.61087705251,11710.61087705251
1174,11710.61087705251,11710.61087705251
1175,11710.61087705251,11710.61087705251
1176,11710.61087705251,11710.61087705251
1177,11710.61087705251,11710.61087705251
1178,11710.61087705251,11710.61087705251
1179,11710.61087705251,11710.61087705251
1180,11710.61087705251,11710.61087705251
1181,11710.61087705251,11710.61087705251
1182,11710.61087705251,11710.61087705251
1183,11710.61087705251,11710.61087705251
1184,11710.61087705251,11710.61087705251
1185,11710.61087705251,11710.61087705251
1186,11710.61087705251,11710.61087705251
1187,11710.61087705251,11710.61087705251
1188,11710.61087705251,11710.61087705251
1189,11710.61087705251,11710.61087705251
1190,11710.61087705251,11710.61087705251
1191,11710.61087705251,11710.61087705251
1192,11710.61087705251,11710.61087705251
1193,11710.61087705251,11710.61087705251
1194,11710.61087705251,11710.61087705251
1195,11710.61087705251,11710.61087705251
1196,11710.61087705251,11710.61087705251
1197,11710.61087705251,11710.61087705251
1198,11710.61087705251,11710.61087705251
1199,11710.61087705251,11710.61087705251
1200,11710.61087705251,11710.61087705251
1201,11710.61087705251,11710.61087705251
1202,11710.61087705251,11710.61087705251
1203,11710.61087705251,11710.61087705251
1204,11710.61087705251,11710.61087705251
1205,11710.61087705251,11710.61087705251
1206,11710.61087705251,11710.61087705251
1207,11710.61087705251,11710.61087705251
1208,11710.61087705251,11710.61087705251
1209,11710.61087705251,11710.61087705251
1210,11710.61087705251,11710.61087705251
1211,11710.61087705251,11710.61087705251
1212,11710.61087705251,11710.61087705251
1213,11710.61087705251,11710.61087705251
1214,11710.61087705251,11710.61087705251
1215,11710.61087705251,11710.61087705251
1216,11710.61087705251,11710.61087705251
1217,11710.61087705251,11710.61087705251
1218,11710.61087705251,11710.61087705251
1219,11710.61087705251,11710.61087705251
1220,11710.61087705251,11710.61087705251
1221,11710.61087705251,11710.61087705251
1222,11710.61087705251,11710.61087705251
1223,11710.61087705251,11710.61087705251
1224,11710.61087705251,11710.61087705251
1225,11710.61087705251,11710.61087705251
1226,11710.61087705251,11710.61087705251
1227,11710.61087705251,11710.61087705251
1228,11710.61087705251,11710.61087705251
1229,11710.61087705251,11710.61087705251
1230,11710.61087705251,11710.61087705251
1231,11710.61087705251,11710.61087705251
1232,11710.61087705251,11710.61087705251
1233,11710.61087705251,11710.61087705251
1234,11710.61087705251,11710.61087705251
1235,11710.61087705251,11710.61087705251
1236,11710.61087705251,11710.61087705251
1237,11710.61087705251,11710.61087705251
1238,11710.61087705251,11710.61087705251
1239,11710.61087705251,11710.61087705251
1240,11710.61087705251,11710.61087705251
1241,11710.61087705251,11710.61087705251
1242,11710.61087705251,11710.61087705251
1243,11710.61087705251,11710.61087705251
1244,11710.61087705251,11710.61087705251
1245,11710.61087705251,11710.61087705251
1246,11710.61087705251,11710.61087705251
1247,11710.61087705251,11710.61087705251
1248,11710.61087705251,11710.61087705251
1249,11710.61087705251,11710.61087705251
1250,11710.61087705251,11710.61087705251
1251,11710.61087705251,11710.61087705251
1252,11710.61087705251,11710.61087705251
1253,11710.61087705251,11710.61087705251
1254,11710.61087705251,11710.61087705251
1255,11710.61087705251,11710.61087705251
1256,11710.61087705251,11710.61087705251
1257,11710.61087705251,11710.61087705251
1258,11710.61087705251,11710.61087705251
1259,11710.61087705251,11710.61087705251
1260,11710.61087705251,11710.61087705251
1261,11710.61087705251,11710.61087705251
1262,11710.61087705251,11710.61087705251
1263,11710.61087705251,11710.61087705251
1264,11710.61087705251,11710.61087705251
1265,11710.61087705251,11710.61087705251
1266,11710.61087705251,11710.61087705251
1267,11710.61087705251,11710.61087705251
1268,11710.61087705251,11710.61087705251
1269,11710.61087705251,11710.61087705251
1270,11710.61087705251,11710.61087705251
1271,11710.61087705251,11710.61087705251
1272,11710.61087705251,11710.61087705251
1273,11710.61087705251,11710.61087705251
1274,11710.61087705251,11710.61087705251
1275,11710.61087705251,11710.61087705251
1276,11710.61087705251,11710.61087705251
1277,11710.61087705251,11710.61087705251
1278,11710.61087705251,11710.61087705251
1279,11710.61087705251,11710.61087705251
1280,11710.61087705251,11710.61087705251
1281,11710.61087705251,11710.61087705251
1282,11710.61087705251,11710.61087705251
1283,11710.61087705251,11710.61087705251
1284,11710.61087705251,11710.61087705251
1285,11710.61087705251,11710.61087705251
1286,11710.61087705251,11710.61087705251
1287,11710.61087705251,11710.61087705251
1288,11710.61087705251,11710.61087705251
1289,11710.61087705251,11710.61087705251
1290,11710.61087705251,11710.61087705251
1291,11710.61087705251,11710.61087705251
1292,11710.61087705251,11710.61087705251
1293,11710.61087705251,11710.61087705251
1294,11710.61087705251,11710.61087705251
1295,11710.61087705251,11710.61087705251
1296,11710.61087705251,11710.61087705251
1297,11710.61087705251,11710.61087705251
1298,11710.61087705251,11710.61087705251
1299,11710.61087705251,11710.61087705251
1300,11710.61087705251,11710.61087705251
1301,11710.61087705251,11710.61087705251
1302,11710.61087705251,11710.61087705251
1303,11710.61087705251,11710.61087705251
1304,11710.61087705251,11710.61087705251
1305,11710.61087705251,11710.61087705251
1306,11710.61087705251,11710.61087705251
1307,11710.61087705251,11710.61087705251
1308,11710.61087705251,11710.61087705251
1309,11710.61087705251,11710.61087705251
1310,11710.61087705251,11710.61087705251
1311,11710.61087705251,11710.61087705251
1312,11710.61087705251,11710.61087705251
1313,11710.61087705251,11710.61087705251
1314,11710.61087705251,11710.61087705251
1315,11710.61087705251,11710.61087705251
1316,11710.61087705251,11710.61087705251
1317,11710.61087705251,11710.61087705251
1318,11710.61087705251,11710.61087705251
1319,11710.61087705251,11710.61087705251
1320,11710.61087705251,11710.61087705251
1321,11710.61087705251,11710.61087705251
1322,11710.61087705251,11710.61087705251
1323,11710.61087705251,11710.61087705251
1324,11710.61087705251,11710.61087705251
1325,11710.61087705251,11710.61087705251
1326,11710.61087705251,11710.61087705251
1327,11710.61087705251,11710.61087705251
1328,11710.61087705251,11710.61087705251
1329,11710.61087705251,11710.61087705251
1330,11710.61087705251,11710.61087705251
1331,11710.61087705251,11710.61087705251
1332,11710.61087705251,11710.61087705251
1333,11710.61087705251,11710.61087705251
1334,11710.61087705251,11710.61087705251
1335,11710.61087705251,11710.61087705251
1336,11710.61087705251,11710.61087705251
1337,11710.61087705251,11710.61087705251
1338,11710.61087705251,11710.61087705251
1339,11710.61087705251,11710.61087705251
1340,11710.61087705251,11710.61087705251
1341,11710.61087705251,11710.61087705251
1342,11710.61087705251,11710.61087705251
1343,11710.61087705251,11710.61087705251
1344,11710.61087705251,11710.61087705251
1345,11710.61087705251,11710.61087705251
1346,11710.61087705251,11710.61087705251
1347,11710.61087705251,11710.61087705251
1348,11710.61087705251,11710.61087705251
1349,11710.61087705251,11710.61087705251
1350,11710.61087705251,11710.61087705251
1351,11710.61087705251,11710.61087705251
1352,11710.61087705251,11710.61087705251
1353,11710.61087705251,11710.61087705251
1354,11710.61087705251,11710.61087705251
1355,11710.61087705251,11710.61087705251
1356,11710.61087705251,11710.61087705251
1357,11710.61087705251,11710.61087705251
1358,11710.61087705251,11710.61087705251
1359,11710.61087705251,11710.61087705251
1360,11710.61087705251,11710.61087705251
1361,11710.61087705251,11710.61087705251
1362,11710.61087705251,11710.61087705251
1363,11710.61087705251,11710.61087705251
1364,11710.61087705251,11710.61087705251
1365,11710.61087705251,11710.61087705251
1366,11710.61087705251,11710.61087705251
1367,11710.61087705251,11710.61087705251
1368,11710.61087705251,11710.61087705251
1369,11710.61087705251,11710.61087705251
1370,11710.61087705251,11710.61087705251
1371,11710.61087705251,11710.61087705251
1372,11710.61087705251,11710.61087705251
1373,11710.61087705251,11710.61087705251
1374,11710.61087705251,11710.61087705251
1375,11710.61087705251,11710.61087705251
1376,11710.61087705251,11710.61087705251
1377,11710.61087705251,11710.61087705251
1378,11710.61087705251,11710.61087705251
1379,11710.61087705251,11710.61087705251
1380,11710.61087705251,11710.61087705251
1381,11710.61087705251,11710.61087705251
1382,11710.61087705251,11710.61087705251
1383,11710.61087705251,11710.61087705251
1384,11710.61087705251,11710.61087705251
1385,11710.61087705251,11710.61087705251
1386,11710.61087705251,11710.61087705251
1387,11710.61087705251,11710.61087705251
1388,11710.61087705251,11710.61087705251
1389,11710.61087705251,11710.61087705251
1390,11710.61087705251,11710.61087705251
1391,11710.61087705251,11710.61087705251
1392,11710.61087705251,11710.61087705251
1393,11710.61087705251,11710.61087705251
1394,11710.61087705251,11710.61087705251
1395,11710.61087705251,11710.61087705251
1396,11710.61087705251,11710.61087705251
1397,11710.61087705251,11710.61087705251
1398,11710.61087705251,11710.61087705251
1399,11710.61087705251,11710.61087705251
1400,11710.61087705251,11710.61087705251
1401,11710.61087705251,11710.61087705251
1402,11710.61087705251,11710.61087705251
1403,11710.61087705251,11710.61087705251
1404,11710.61087705251,11710.61087705251
1405,11710.61087705251,11710.61087705251
1406,11710.61087705251,11710.61087705251
1407,11710.61087705251,11710.61087705251
1408,11710.61087705251,11710.61087705251
1409,11710.61087705251,11710.61087705251
1410,11710.61087705251,11710.61087705251
1411,11710.61087705251,11710.61087705251
1412,11710.61087705251,11710.61087705251
1413,11710.61087705251,11710.61087705251
1414,11710.61087705251,11710.61087705251
1415,11710.61087705251,11710.61087705251
1416,11710.61087705251,11710.61087705251
1417,11710.61087705251,11710.61087705251
1418,11710.61087705251,11710.61087705251
1419,11710.61087705251,11710.61087705251
1420,11710.61087705251,11710.61087705251
1421,11710.61087705251,11710.61087705251
1422,11710.61087705251,11710.61087705251
1423,11710.61087705251,11710.61087705251
1424,11710.61087705251,11710.61087705251
1425,11710.61087705251,11710.61087705251
1426,11710.61087705251,11710.61087705251
1427,11710.61087705251,11710.61087705251
1428,11710.61087705251,11710.61087705251
1429,11710.61087705251,11710.61087705251
1430,11710.61087705251,11710.61087705251
1431,11710.61087705251,11710.61087705251
1432,11710.61087705251,11710.61087705251
1433,11710.61087705251,11710.61087705251
1434,11710.61087705251,11710.61087705251
1435,11710.61087705251,11710.61087705251
1436,11710.61087705251,11710.61087705251
1437,11710.61087705251,11710.61087705251
1438,11710.61087705251,11710.61087705251
1439,11710.61087705251,11710.61087705251
1440,11710.61087705251,11710.61087705251
1441,11710.61087705251,11710.61087705251
1442,11710.61087705251,11710.61087705251
1443,11710.61087705251,11710.61087705251
1444,11710.61087705251,11710.61087705251
1445,11710.61087705251,11710.61087705251
1446,11710.61087705251,11710.61087705251
1447,11710.61087705251,11710.61087705251
1448,11710.61087705251,11710.61087705251
1449,11710.61087705251,11710.61087705251
1450,11710.61087705251,11710.61087705251
1451,11710.61087705251,11710.61087705251
1452,11710.61087705251,11710.61087705251
1453,11710.61087705251,11710.61087705251
1454,11710.61087705251,11710.61087705251
1455,11710.61087705251,11710.61087705251
1456,11710.61087705251,11710.61087705251
1457,11710.61087705251,11710.61087705251
1458,11710.61087705251,11710.61087705251
1459,11710.61087705251,11710.61087705251
1460,11710.61087705251,11710.61087705251
1461,11710.61087705251,11710.61087705251
1462,11710.61087705251,11710.61087705251
1463,11710.61087705251,11710.61087705251
1464,11710.61087705251,11710.61087705251
1465,11710.61087705251,11710.61087705251
1466,11710.61087705251,11710.61087705251
1467,11710.61087705251,11710.61087705251
1468,11710.61087705251,11710.61087705251
1469,11710.61087705251,11710.61087705251
1470,11710.61087705251,11710.61087705251
1471,11710.61087705251,11710.61087705251
1472,11710.61087705251,11710.61087705251
1473,11710.61087705251,11710.61087705251
1474,11710.61087705251,11710.61087705251
1475,11710.61087705251,11710.61087705251
1476,11710.61087705251,11710.61087705251
1477,11710.61087705251,11710.61087705251
1478,11710.61087705251,11710.61087705251
1479,11710.61087705251,11710.61087705251
1480,11710.61087705251,11710.61087705251
1481,11710.61087705251,11710.61087705251
1482,11710.61087705251,11710.61087705251
1483,11710.61087705251,11710.61087705251
1484,11710.61087705251,11710.61087705251
1485,11710.61087705251,11710.61087705251
1486,11710.61087705251,11710.61087705251
1487,11710.61087705251,11710.61087705251
1488,11710.61087705251,11710.61087705251
1489,11710.61087705251,11710.61087705251
1490,11710.61087705251,11710.61087705251
1491,11710.61087705251,11710.61087705251
1492,11710.61087705251,11710.61087705251
1493,11710.61087705251,11710.61087705251
1494,11710.61087705251,11710.61087705251
1495,11710.61087705251,11710.61087705251
1496,11710.61087705251,11710.61087705251
1497,11710.61087705251,11710.61087705251
1498,11710.61087705251,11710.61087705251
1499,11710.61087705251,11710.61087705251
